Year,Commodity Code,Commodity Name,Substance,Unit,Supply Chain Emission Factors without Margins,Margins of Supply Chain Emission Factors,Supply Chain Emission Factors with Margins,DQ ReliabilityScore of Factors without Margins,DQ TemporalCorrelation of Factors without Margins,DQ GeographicalCorrelation of Factors without Margins,DQ TechnologicalCorrelation of Factors without Margins,DQ DataCollection of Factors without Margins
2016,311810,Bread and other baked goods,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.002,3,2,1,1,1
2016,311810,Bread and other baked goods,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,311810,Bread and other baked goods,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,4,2,1,4,1
2016,3118A0,"Cookies, crackers, pastas, and tortillas",carbon dioxide,"kg/2018 USD, purchaser price",0.393,0.085,0.478,3,2,1,4,1
2016,3118A0,"Cookies, crackers, pastas, and tortillas",methane,"kg/2018 USD, purchaser price",0.004,0.0,0.004,3,2,1,1,1
2016,3118A0,"Cookies, crackers, pastas, and tortillas",nitrous oxide,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,4,1
2016,3118A0,"Cookies, crackers, pastas, and tortillas",other GHGs,"kg CO2e/2018 USD, purchaser price",0.011,0.0,0.011,4,2,1,5,1
2016,311910,Snack foods,carbon dioxide,"kg/2018 USD, purchaser price",0.175,0.037,0.212,3,2,1,4,1
2016,311910,Snack foods,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,311910,Snack foods,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,311910,Snack foods,other GHGs,"kg CO2e/2018 USD, purchaser price",0.009,0.0,0.009,4,2,1,5,1
2016,311920,Coffee and tea,carbon dioxide,"kg/2018 USD, purchaser price",0.184,0.039,0.222,3,2,1,4,1
2016,311920,Coffee and tea,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,311920,Coffee and tea,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,311920,Coffee and tea,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,3,1
2016,311930,Flavored drink concentrates,carbon dioxide,"kg/2018 USD, purchaser price",0.085,0.009,0.094,3,2,1,4,1
2016,311930,Flavored drink concentrates,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,311930,Flavored drink concentrates,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,311930,Flavored drink concentrates,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,3,2,1,3,1
2016,311940,Seasonings and dressings,carbon dioxide,"kg/2018 USD, purchaser price",0.159,0.03,0.189,3,2,1,4,1
2016,311940,Seasonings and dressings,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,1,1
2016,311940,Seasonings and dressings,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,311940,Seasonings and dressings,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,4,2,1,4,1
2016,311990,All other foods,carbon dioxide,"kg/2018 USD, purchaser price",0.149,0.038,0.188,3,2,1,4,1
2016,311990,All other foods,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,1,1
2016,311990,All other foods,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,311990,All other foods,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,4,2,1,4,1
2016,312110,"Soft drinks, bottled water, and ice",carbon dioxide,"kg/2018 USD, purchaser price",0.205,0.043,0.248,3,2,1,3,1
2016,312110,"Soft drinks, bottled water, and ice",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,312110,"Soft drinks, bottled water, and ice",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,312110,"Soft drinks, bottled water, and ice",other GHGs,"kg CO2e/2018 USD, purchaser price",0.024,0.0,0.024,3,2,1,3,1
2016,312120,Breweries and beer,carbon dioxide,"kg/2018 USD, purchaser price",0.259,0.099,0.359,3,2,1,4,1
2016,312120,Breweries and beer,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,3,2,1,1,1
2016,312120,Breweries and beer,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,312120,Breweries and beer,other GHGs,"kg CO2e/2018 USD, purchaser price",0.01,0.0,0.01,3,2,1,3,1
2016,312130,Wineries and wine,carbon dioxide,"kg/2018 USD, purchaser price",0.155,0.145,0.3,3,2,1,3,1
2016,312130,Wineries and wine,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.001,3,2,1,1,1
2016,312130,Wineries and wine,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,312130,Wineries and wine,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,3,1
2016,312140,Distilleries and spirits,carbon dioxide,"kg/2018 USD, purchaser price",0.291,0.082,0.373,3,2,1,4,1
2016,312140,Distilleries and spirits,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.002,3,2,1,1,1
2016,312140,Distilleries and spirits,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,312140,Distilleries and spirits,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,2,1,4,1
2016,312200,Tobacco products,carbon dioxide,"kg/2018 USD, purchaser price",0.109,0.076,0.185,3,2,1,3,1
2016,312200,Tobacco products,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.001,4,2,1,1,1
2016,312200,Tobacco products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,312200,Tobacco products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,3,1
2016,313100,"Fiber, yarn, and thread",carbon dioxide,"kg/2018 USD, purchaser price",0.489,0.038,0.527,3,2,1,3,1
2016,313100,"Fiber, yarn, and thread",methane,"kg/2018 USD, purchaser price",0.002,0.0,0.003,3,2,1,1,1
2016,313100,"Fiber, yarn, and thread",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,313100,"Fiber, yarn, and thread",other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,3,1
2016,313200,Fabric,carbon dioxide,"kg/2018 USD, purchaser price",0.376,0.054,0.43,3,2,1,3,1
2016,313200,Fabric,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,1,1
2016,313200,Fabric,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,313200,Fabric,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,2,1,3,1
2016,313300,Finished and coated fabric,carbon dioxide,"kg/2018 USD, purchaser price",0.251,0.025,0.276,3,2,1,4,1
2016,313300,Finished and coated fabric,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,313300,Finished and coated fabric,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,313300,Finished and coated fabric,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,3,1
2016,314110,Carpets and rugs,carbon dioxide,"kg/2018 USD, purchaser price",0.439,0.212,0.651,3,2,1,3,1
2016,314110,Carpets and rugs,methane,"kg/2018 USD, purchaser price",0.002,0.001,0.003,3,2,1,1,1
2016,314110,Carpets and rugs,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,314110,Carpets and rugs,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,2,1,4,1
2016,314120,Curtains and linens,carbon dioxide,"kg/2018 USD, purchaser price",0.256,0.779,1.035,3,2,1,3,1
2016,314120,Curtains and linens,methane,"kg/2018 USD, purchaser price",0.001,0.004,0.005,3,2,1,1,1
2016,314120,Curtains and linens,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,314120,Curtains and linens,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,3,2,1,3,1
2016,314900,Other textiles,carbon dioxide,"kg/2018 USD, purchaser price",0.344,0.215,0.559,3,2,1,3,1
2016,314900,Other textiles,methane,"kg/2018 USD, purchaser price",0.002,0.001,0.003,3,2,1,1,1
2016,314900,Other textiles,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,314900,Other textiles,other GHGs,"kg CO2e/2018 USD, purchaser price",0.009,0.0,0.009,3,2,1,3,1
2016,315000,Clothing,carbon dioxide,"kg/2018 USD, purchaser price",0.117,1.603,1.72,3,2,1,3,1
2016,315000,Clothing,methane,"kg/2018 USD, purchaser price",0.001,0.008,0.009,3,2,1,1,1
2016,315000,Clothing,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,315000,Clothing,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,4,1
2016,316000,Leather,carbon dioxide,"kg/2018 USD, purchaser price",0.106,0.695,0.801,3,2,1,4,1
2016,316000,Leather,methane,"kg/2018 USD, purchaser price",0.004,0.004,0.007,4,2,1,1,1
2016,316000,Leather,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2016,316000,Leather,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,2,1,4,1
2016,321100,Lumber and treated lumber,carbon dioxide,"kg/2018 USD, purchaser price",0.193,0.042,0.236,3,2,1,3,1
2016,321100,Lumber and treated lumber,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,1,1
2016,321100,Lumber and treated lumber,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,321100,Lumber and treated lumber,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,2,1,4,1
2016,321200,Plywood and veneer,carbon dioxide,"kg/2018 USD, purchaser price",0.318,0.053,0.372,3,2,1,4,1
2016,321200,Plywood and veneer,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,1,1
2016,321200,Plywood and veneer,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,321200,Plywood and veneer,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,3,1
2016,321910,"Wooden windows, door, and flooring",carbon dioxide,"kg/2018 USD, purchaser price",0.203,0.064,0.267,3,2,1,3,1
2016,321910,"Wooden windows, door, and flooring",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,321910,"Wooden windows, door, and flooring",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,321910,"Wooden windows, door, and flooring",other GHGs,"kg CO2e/2018 USD, purchaser price",0.019,0.0,0.019,4,2,1,5,1
2016,3219A0,"Veneer, plywood, and engineered wood",carbon dioxide,"kg/2018 USD, purchaser price",0.236,0.076,0.312,3,2,1,3,1
2016,3219A0,"Veneer, plywood, and engineered wood",methane,"kg/2018 USD, purchaser price",0.001,0.001,0.001,4,2,1,1,1
2016,3219A0,"Veneer, plywood, and engineered wood",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,3219A0,"Veneer, plywood, and engineered wood",other GHGs,"kg CO2e/2018 USD, purchaser price",0.017,0.0,0.017,4,2,1,4,1
2016,322110,Wood pulp,carbon dioxide,"kg/2018 USD, purchaser price",0.726,0.063,0.789,3,2,1,4,1
2016,322110,Wood pulp,methane,"kg/2018 USD, purchaser price",0.003,0.001,0.004,4,2,1,1,1
2016,322110,Wood pulp,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,322110,Wood pulp,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,3,1
2016,322120,Paper,carbon dioxide,"kg/2018 USD, purchaser price",0.833,0.083,0.915,3,2,1,4,1
2016,322120,Paper,methane,"kg/2018 USD, purchaser price",0.003,0.001,0.003,4,2,1,1,1
2016,322120,Paper,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,322120,Paper,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,3,1
2016,322130,Cardboard,carbon dioxide,"kg/2018 USD, purchaser price",0.744,0.05,0.795,3,2,1,4,1
2016,322130,Cardboard,methane,"kg/2018 USD, purchaser price",0.003,0.001,0.003,4,2,1,1,1
2016,322130,Cardboard,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,322130,Cardboard,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,3,1
2016,322210,Cardboard containers,carbon dioxide,"kg/2018 USD, purchaser price",0.48,0.03,0.51,3,2,1,4,1
2016,322210,Cardboard containers,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,2,1,1,1
2016,322210,Cardboard containers,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,322210,Cardboard containers,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,2,1,4,1
2016,322220,Paper bags and coated paper,carbon dioxide,"kg/2018 USD, purchaser price",0.434,0.049,0.482,3,2,1,4,1
2016,322220,Paper bags and coated paper,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.002,4,2,1,1,1
2016,322220,Paper bags and coated paper,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,322220,Paper bags and coated paper,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,2,1,3,1
2016,322230,Stationery,carbon dioxide,"kg/2018 USD, purchaser price",0.395,0.044,0.439,3,2,1,4,1
2016,322230,Stationery,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.002,4,2,1,1,1
2016,322230,Stationery,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,322230,Stationery,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,4,1
2016,322291,"Sanitary paper (tissues, napkins, diapers, etc.)",carbon dioxide,"kg/2018 USD, purchaser price",0.458,0.145,0.603,3,2,1,3,1
2016,322291,"Sanitary paper (tissues, napkins, diapers, etc.)",methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,4,2,1,1,1
2016,322291,"Sanitary paper (tissues, napkins, diapers, etc.)",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,322291,"Sanitary paper (tissues, napkins, diapers, etc.)",other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,3,1
2016,322299,All other converted paper products,carbon dioxide,"kg/2018 USD, purchaser price",0.371,0.052,0.423,3,2,1,4,1
2016,322299,All other converted paper products,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.002,4,2,1,1,1
2016,322299,All other converted paper products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,322299,All other converted paper products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,3,1
2016,323110,"Books, newspapers, magazines, and other print media",carbon dioxide,"kg/2018 USD, purchaser price",0.284,0.045,0.329,3,2,1,4,1
2016,323110,"Books, newspapers, magazines, and other print media",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,1,1
2016,323110,"Books, newspapers, magazines, and other print media",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,323110,"Books, newspapers, magazines, and other print media",other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,2,1,3,1
2016,323120,Printing support,carbon dioxide,"kg/2018 USD, purchaser price",0.212,0.03,0.242,3,2,1,3,1
2016,323120,Printing support,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,1,1
2016,323120,Printing support,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,323120,Printing support,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,2,1,3,1
2016,324110,"Gasoline, fuels, and by-products of petroleum refining",carbon dioxide,"kg/2018 USD, purchaser price",0.451,0.049,0.5,4,2,1,3,1
2016,324110,"Gasoline, fuels, and by-products of petroleum refining",methane,"kg/2018 USD, purchaser price",0.012,0.0,0.013,4,2,1,1,1
2016,324110,"Gasoline, fuels, and by-products of petroleum refining",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,324110,"Gasoline, fuels, and by-products of petroleum refining",other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,2,1,3,1
2016,324121,Asphalt pavement,carbon dioxide,"kg/2018 USD, purchaser price",0.984,0.033,1.017,4,2,1,4,1
2016,324121,Asphalt pavement,methane,"kg/2018 USD, purchaser price",0.005,0.0,0.005,4,2,1,1,1
2016,324121,Asphalt pavement,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,324121,Asphalt pavement,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,4,2,1,4,1
2016,324122,Asphalt shingles,carbon dioxide,"kg/2018 USD, purchaser price",0.685,0.03,0.715,4,2,1,4,1
2016,324122,Asphalt shingles,methane,"kg/2018 USD, purchaser price",0.004,0.0,0.004,4,2,1,1,1
2016,324122,Asphalt shingles,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,324122,Asphalt shingles,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,2,1,3,1
2016,324190,Other petroleum and coal products,carbon dioxide,"kg/2018 USD, purchaser price",0.661,0.067,0.728,4,2,1,4,1
2016,324190,Other petroleum and coal products,methane,"kg/2018 USD, purchaser price",0.008,0.001,0.009,4,2,1,1,1
2016,324190,Other petroleum and coal products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,324190,Other petroleum and coal products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,4,1
2016,325110,Petrochemicals,carbon dioxide,"kg/2018 USD, purchaser price",0.634,0.026,0.661,4,2,1,4,1
2016,325110,Petrochemicals,methane,"kg/2018 USD, purchaser price",0.007,0.0,0.007,4,2,1,1,1
2016,325110,Petrochemicals,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,325110,Petrochemicals,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,2,1,3,1
2016,325120,Compressed Gases,carbon dioxide,"kg/2018 USD, purchaser price",1.289,0.115,1.403,3,2,1,3,1
2016,325120,Compressed Gases,methane,"kg/2018 USD, purchaser price",0.004,0.001,0.005,4,2,1,1,1
2016,325120,Compressed Gases,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,325120,Compressed Gases,other GHGs,"kg CO2e/2018 USD, purchaser price",0.299,0.0,0.299,2,2,1,1,1
2016,325130,Synthetic dyes and pigments,carbon dioxide,"kg/2018 USD, purchaser price",1.494,0.062,1.557,4,2,1,4,1
2016,325130,Synthetic dyes and pigments,methane,"kg/2018 USD, purchaser price",0.003,0.001,0.003,4,2,1,1,1
2016,325130,Synthetic dyes and pigments,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,325130,Synthetic dyes and pigments,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,2,1,3,1
2016,325180,Other basic inorganic chemicals,carbon dioxide,"kg/2018 USD, purchaser price",0.671,0.076,0.748,3,2,1,3,1
2016,325180,Other basic inorganic chemicals,methane,"kg/2018 USD, purchaser price",0.003,0.001,0.003,4,2,1,1,1
2016,325180,Other basic inorganic chemicals,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,325180,Other basic inorganic chemicals,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,3,2,1,3,1
2016,325190,Other basic organic chemicals,carbon dioxide,"kg/2018 USD, purchaser price",1.076,0.031,1.107,4,2,1,4,1
2016,325190,Other basic organic chemicals,methane,"kg/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,1,1
2016,325190,Other basic organic chemicals,nitrous oxide,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,3,1
2016,325190,Other basic organic chemicals,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,2,1,3,1
2016,325211,Plastics,carbon dioxide,"kg/2018 USD, purchaser price",1.45,0.037,1.487,4,2,1,4,1
2016,325211,Plastics,methane,"kg/2018 USD, purchaser price",0.004,0.0,0.005,4,2,1,1,1
2016,325211,Plastics,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,325211,Plastics,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,2,1,3,1
2016,3252A0,Synthetic rubber and artificial and synthetic fibers,carbon dioxide,"kg/2018 USD, purchaser price",0.638,0.015,0.653,4,2,1,3,1
2016,3252A0,Synthetic rubber and artificial and synthetic fibers,methane,"kg/2018 USD, purchaser price",0.003,0.0,0.003,4,2,1,1,1
2016,3252A0,Synthetic rubber and artificial and synthetic fibers,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,3252A0,Synthetic rubber and artificial and synthetic fibers,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,3,1
2016,325310,Fertilizers,carbon dioxide,"kg/2018 USD, purchaser price",0.719,0.051,0.77,3,2,1,3,1
2016,325310,Fertilizers,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,1,1
2016,325310,Fertilizers,nitrous oxide,"kg/2018 USD, purchaser price",0.001,0.0,0.001,2,2,1,1,1
2016,325310,Fertilizers,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,2,1,4,1
2016,325320,Pesticides,carbon dioxide,"kg/2018 USD, purchaser price",0.141,0.016,0.157,4,2,1,4,1
2016,325320,Pesticides,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2016,325320,Pesticides,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2016,325320,Pesticides,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,3,2,1,3,1
2016,325411,Medicinal and botanical ingredients,carbon dioxide,"kg/2018 USD, purchaser price",0.282,0.028,0.31,4,2,1,2,1
2016,325411,Medicinal and botanical ingredients,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.001,3,2,1,1,1
2016,325411,Medicinal and botanical ingredients,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2016,325411,Medicinal and botanical ingredients,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,4,2,1,4,1
2016,325412,"Pharmaceutical products (pills, powders, solutions, etc.)",carbon dioxide,"kg/2018 USD, purchaser price",0.159,0.248,0.407,3,2,1,3,1
2016,325412,"Pharmaceutical products (pills, powders, solutions, etc.)",methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,3,2,1,1,1
2016,325412,"Pharmaceutical products (pills, powders, solutions, etc.)",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
